feature,value
201493_s_at,0.0000293213
201494_at,-0.0000074975
201495_x_at,0.0001695372
201496_x_at,-0.0000888495
201497_x_at,-0.0000291920
201498_at,-0.0000178171
201499_s_at,-0.0000438260
201500_s_at,0.0000002150
201501_s_at,-0.0001429132
201502_s_at,0.0000901104
201503_at,-0.0000201223
201504_s_at,0.0001261628
201505_at,0.0001465806
201506_at,-0.0000345925
201507_at,-0.0000663390
201508_at,0.0000584901
201509_at,-0.0000863245
201510_at,0.0000976069
201511_at,0.0001059951
201512_s_at,0.0003319897
201513_at,0.0000641196
201514_s_at,-0.0000189087
201515_s_at,0.0000919688
201516_at,-0.0000247436
201517_at,0.0000201422
201518_at,0.0000081421
201519_at,-0.0001484665
201520_s_at,0.0000395331
201521_s_at,-0.0000033797
201522_x_at,0.0001120244
201523_x_at,0.0000147844
201524_x_at,-0.0000648705
201525_at,0.0001168468
201526_at,0.0000228542
201527_at,0.0001646889
201528_at,0.0000455699
201529_s_at,0.0000694404
201530_x_at,-0.0002238154
201531_at,0.0000044891
201532_at,0.0000756689
201533_at,0.0000474707
201534_s_at,-0.0002117002
201535_at,-0.0000008918
201536_at,0.0000837239
201537_s_at,0.0000109000
201538_s_at,0.0000429936
201539_s_at,-0.0001658038
201540_at,0.0001716801
201541_s_at,-0.0000268535
201542_at,0.0001644953
201543_s_at,-0.0000155379
201544_x_at,-0.0000148146
201545_s_at,-0.0000438649
201546_at,-0.0000400537
201547_at,0.0000103570
201548_s_at,0.0000411763
201549_x_at,-0.0000218973
201550_x_at,0.0001784996
201551_s_at,0.0000460563
201552_at,0.0000449314
201553_s_at,0.0000839670
201554_x_at,0.0000364227
201555_at,0.0000177091
201556_s_at,0.0000050483
201557_at,0.0000008710
201558_at,0.0000323082
201559_s_at,0.0000654340
201560_at,0.0002656215
201561_s_at,0.0000219713
201562_s_at,-0.0001709497
201563_at,-0.0001568622
201564_s_at,0.0001485042
201565_s_at,-0.0001151373
201566_x_at,-0.0003034937
201567_s_at,-0.0001693230
201568_at,-0.0000858991
201569_s_at,-0.0000810802
201570_at,-0.0000151379
201571_s_at,-0.0000860275
201572_x_at,-0.0000927100
201573_s_at,0.0001863771
201574_at,-0.0000455304
201575_at,-0.0000517916
201576_s_at,0.0000034596
201577_at,-0.0000937330
201578_at,-0.0001289156
201579_at,-0.0000962831
201580_s_at,0.0000016687
201581_at,0.0000406993
201582_at,-0.0000048680
201583_s_at,-0.0000441063
201584_s_at,-0.0000336198
201585_s_at,-0.0000055911
201586_s_at,-0.0000665563
201587_s_at,-0.0001852506
201588_at,0.0000564304
201589_at,-0.0000103689
201590_x_at,-0.0000045773
201591_s_at,0.0001311747
201592_at,-0.0000164679
201593_s_at,-0.0000441441
201594_s_at,0.0002835538
201595_s_at,-0.0000804344
201596_x_at,-0.0000102207
201597_at,0.0001379754
201598_s_at,0.0001100829
201599_at,0.0000182561
201600_at,-0.0000082531
201601_x_at,0.0000321489
201602_s_at,0.0000714872
201603_at,0.0002651894
201604_s_at,0.0003692331
201605_x_at,0.0003433887
201606_s_at,-0.0000034759
201607_at,-0.0000074651
201608_s_at,-0.0000386823
201609_x_at,0.0000067382
201610_at,0.0000772682
201611_s_at,-0.0000646487
201612_at,-0.0003512436
201613_s_at,0.0000012506
201614_s_at,-0.0000045002
201615_x_at,-0.0000768396
201616_s_at,-0.0000414722
201617_x_at,-0.0000125961
201618_x_at,0.0000210900
201619_at,-0.0000116128
201620_at,0.0001896998
201621_at,0.0001146376
201622_at,-0.0001407773
201623_s_at,-0.0000487527
201624_at,-0.0000062851
201625_s_at,0.0001643216
201626_at,0.0001292687
201627_s_at,-0.0000844113
201628_s_at,0.0001655469
201629_s_at,0.0002118235
201630_s_at,0.0000136270
201631_s_at,0.0004322396
201632_at,0.0000027816
201633_s_at,-0.0000162590
201634_s_at,-0.0001330419
201635_s_at,0.0000024931
201636_at,0.0002997798
201637_s_at,0.0000562151
201638_s_at,-0.0001679206
201639_s_at,-0.0000578391
201640_x_at,-0.0001218174
201641_at,-0.0000179345
201642_at,0.0001401943
201643_x_at,0.0000137050
201644_at,0.0001675714
201645_at,-0.0001488851
201646_at,-0.0000538464
201647_s_at,-0.0000809161
201648_at,0.0000013867
201649_at,0.0000058703
201650_at,0.0000067674
201651_s_at,-0.0000174800
201652_at,0.0000190447
201653_at,0.0000210659
201654_s_at,0.0001056066
201655_s_at,0.0000005435
201656_at,0.0000079471
201657_at,-0.0000821755
201658_at,-0.0000856986
201659_s_at,-0.0001004072
201660_at,0.0000254011
201661_s_at,-0.0000941639
201662_s_at,0.0000150189
201663_s_at,-0.0000448428
201664_at,-0.0000884238
201665_x_at,0.0001443457
201666_at,-0.0000137852
201667_at,-0.0000037312
201668_x_at,0.0002718718
201669_s_at,0.0000391558
201670_s_at,0.0001491920
201671_x_at,-0.0000143049
201672_s_at,0.0000246427
201673_s_at,-0.0000382973
201674_s_at,0.0001526188
201675_at,-0.0000380469
201676_x_at,0.0000737730
201677_at,-0.0000037693
201678_s_at,0.0000091806
201679_at,-0.0000265492
201680_x_at,0.0002100494
201681_s_at,0.0000358673
201682_at,-0.0000317473
201683_x_at,0.0001102250
201684_s_at,0.0000498570
201685_s_at,0.0000950384
201686_x_at,-0.0000576924
201687_s_at,0.0001444049
201688_s_at,-0.0000436467
201689_s_at,-0.0000090604
201690_s_at,0.0000103522
201691_s_at,0.0000661205
201692_at,0.0000390997
201693_s_at,-0.0000193311
201694_s_at,0.0000018720
201695_s_at,0.0000637231
201696_at,-0.0001913532
201697_s_at,-0.0000893363
201698_s_at,-0.0000174412
201699_at,0.0000865804
201700_at,0.0000736556
201701_s_at,-0.0002092587
201702_s_at,-0.0000223656
201703_s_at,0.0000248049
201704_at,-0.0000156080
201705_at,-0.0000106721
201706_s_at,0.0000504166
201707_at,0.0000531817
201708_s_at,-0.0000108940
201709_s_at,0.0003251888
201710_at,-0.0000830329
201711_x_at,-0.0000192069
201712_s_at,-0.0001183549
201713_s_at,0.0000621754
201714_at,0.0000492256
201715_s_at,0.0000785595
201716_at,-0.0000314466
201717_at,0.0000004694
201718_s_at,0.0000116044
201719_s_at,0.0001556401
201720_s_at,-0.0000819047
201721_s_at,0.0001040063
201722_s_at,-0.0000814198
201723_s_at,0.0000454959
201724_s_at,0.0000103228
201725_at,0.0000614219
201726_at,0.0001033903
201727_s_at,0.0000229095
201728_s_at,-0.0003214373
201729_s_at,-0.0001602246
201730_s_at,0.0000403780
201731_s_at,0.0001059975
201732_s_at,-0.0000701325
201733_at,-0.0000089895
201734_at,-0.0000570175
201735_s_at,0.0001939721
201736_s_at,-0.0000785876
201737_s_at,0.0001036759
201738_at,-0.0001842930
201739_at,-0.0001003614
201740_at,0.0000680897
201741_x_at,0.0000337416
201742_x_at,-0.0001407047
201743_at,-0.0000104761
201744_s_at,0.0000308904
201745_at,0.0000290507
201746_at,-0.0000826137
201747_s_at,-0.0001070271
201748_s_at,-0.0000397408
201749_at,-0.0002460612
201750_s_at,-0.0002158825
201751_at,-0.0000584969
201752_s_at,-0.0000180035
201753_s_at,0.0001004906
201754_at,0.0001199835
201755_at,-0.0000474144
201756_at,-0.0000627296
201757_at,-0.0000650896
201758_at,-0.0000369425
201759_at,0.0001486097
201760_s_at,0.0001929228
201761_at,0.0001449471
201762_s_at,-0.0000257826
201763_s_at,-0.0000594985
201764_at,0.0000345720
201765_s_at,0.0000069054
201766_at,0.0001255312
201767_s_at,-0.0000408624
201768_s_at,0.0000837255
201769_at,0.0003273922
201770_at,0.0000911455
201771_at,0.0000108711
201772_at,0.0000488614
201773_at,-0.0001001100
201774_s_at,0.0000565046
201775_s_at,0.0000147302
201776_s_at,-0.0000836850
201777_s_at,0.0000937501
201778_s_at,0.0000452956
201779_s_at,-0.0000649556
201780_s_at,0.0001533828
201781_s_at,0.0000481810
201782_s_at,0.0000893709
201783_s_at,0.0001194806
201784_s_at,-0.0000563799
201785_at,-0.0000270453
201786_s_at,-0.0000119292
201787_at,-0.0000417532
201788_at,0.0000278207
201789_at,0.0000508207
201790_s_at,-0.0001621581
201791_s_at,0.0000315725
201792_at,-0.0002165022
201793_x_at,0.0001015539
201794_s_at,-0.0000675415
201795_at,-0.0000074698
201796_s_at,0.0000348906
201797_s_at,0.0000030765
201798_s_at,0.0000384652
201799_s_at,-0.0000364336
201800_s_at,-0.0000347555
201801_s_at,0.0000460671
201802_at,0.0000034333
201803_at,0.0000365507
201804_x_at,0.0000179822
201805_at,-0.0000222203
201806_s_at,-0.0000579523
201807_at,-0.0000029611
201808_s_at,-0.0000802417
201809_s_at,0.0000176189
201810_s_at,-0.0000047917
201811_x_at,0.0000238537
201812_s_at,-0.0001021526
201813_s_at,-0.0000263885
201814_at,-0.0000043034
201815_s_at,0.0001022556
201816_s_at,0.0001718758
201817_at,0.0000353783
201818_at,0.0000331135
201819_at,0.0000181988
201820_at,0.0000636867
201821_s_at,0.0000196421
201822_at,-0.0000135154
201823_s_at,-0.0000079908
201824_at,0.0000813729
201825_s_at,0.0000019836
201826_s_at,0.0000361647
201827_at,0.0000078377
201828_x_at,-0.0004241228
201829_at,-0.0000450864
201830_s_at,0.0002815771
201831_s_at,-0.0000340174
201832_s_at,-0.0000450901
201833_at,0.0002559782
201834_at,0.0000680849
201835_s_at,0.0000489263
201836_s_at,-0.0001045915
201837_s_at,0.0000627876
201838_s_at,-0.0000398151
201839_s_at,-0.0000369641
201840_at,-0.0000592531
201841_s_at,0.0000290665
201842_s_at,-0.0000242110
201843_s_at,-0.0000215595
201844_s_at,0.0000067691
201845_s_at,0.0000256986
201846_s_at,-0.0001573243
201847_at,-0.0000117481
201848_s_at,0.0000424540
201849_at,-0.0000759735
201850_at,-0.0000168031
201851_at,-0.0000396547
201852_x_at,0.0000062872
201853_s_at,0.0001248502
201854_s_at,0.0001050843
201855_s_at,-0.0000990781
201856_s_at,0.0000665476
201857_at,-0.0001533441
201858_s_at,-0.0002104353
201859_at,-0.0001001669
201860_s_at,-0.0001337435
201861_s_at,-0.0000499720
201862_s_at,0.0000523461
201863_at,-0.0000394621
201864_at,0.0001748593
201865_x_at,-0.0000330427
201866_s_at,0.0000275867
201867_s_at,-0.0000408852
201868_s_at,-0.0000544452
201869_s_at,0.0001775185
201870_at,-0.0000714120
201871_s_at,-0.0001021158
201872_s_at,0.0000062432
201873_s_at,-0.0000003977
201874_at,-0.0000835782
201875_s_at,0.0000166568
201876_at,0.0000454459
201877_s_at,0.0000548453
201878_at,-0.0002128857
201879_at,-0.0000174025
201880_at,-0.0002716540
201881_s_at,0.0000139025
201882_x_at,0.0001139128
201883_s_at,-0.0002511526
201884_at,-0.0001166919
201885_s_at,-0.0000380224
201886_at,0.0000800076
201887_at,-0.0000768575
201888_s_at,0.0002425003
201889_at,-0.0000791421
201890_at,0.0000649206
201891_s_at,0.0000189340
201892_s_at,-0.0001238876
201893_x_at,0.0000462990
201894_s_at,-0.0000588808
201895_at,0.0002771593
201896_s_at,-0.0000556820
201897_s_at,0.0000702647
201898_s_at,0.0000223861
201899_s_at,-0.0001786264
201900_s_at,-0.0000375526
201901_s_at,-0.0000508449
201902_s_at,0.0001360101
201903_at,0.0000598180
201904_s_at,-0.0000518570
201905_s_at,0.0000041940
201906_s_at,-0.0000117565
201907_x_at,0.0000453484
201908_at,0.0000718592
201909_at,0.0002673258
201910_at,0.0000185342
201911_s_at,0.0000772044
201912_s_at,0.0001391352
201913_s_at,0.0000868095
201914_s_at,0.0000277589
201915_at,-0.0000036513
201916_s_at,0.0000866355
201917_s_at,-0.0000523310
201918_at,0.0000200635
201919_at,0.0890007019
201920_at,0.0001642588
201921_at,0.0001879934
201922_at,0.0001120198
201923_at,0.0001047503
201924_at,-0.0000632096
201925_s_at,-0.0000698419
201926_s_at,-0.0001227502
201927_s_at,-0.0000670095
201928_at,-0.0001388054
201929_s_at,-0.0000965585
201930_at,-0.0000402251
201931_at,-0.0001834836
201932_at,0.0000795171
201933_at,0.0000924659
201934_at,0.0000698723
201935_s_at,0.0001115423
201936_s_at,-0.0000137590
201937_s_at,0.0000578120
201938_at,0.0001918507
201939_at,0.0001568806
201940_at,0.0000619922
201941_at,0.0000357253
201942_s_at,0.0000196975
201943_s_at,0.0000488032
201944_at,0.0000544801
201945_at,0.0000662766
201946_s_at,-0.0001042782
201947_s_at,-0.0000512536
201948_at,0.0000820589
201949_x_at,-0.0000338590
201950_x_at,0.0000793848
201951_at,-0.0000166941
201952_at,0.0000524169
201953_at,-0.0003331033
201954_at,0.0001703706
201955_at,0.0001197622
201956_s_at,0.0001201752
201957_at,-0.0000693269
201958_s_at,-0.0000296182
201959_s_at,0.0000916277
201960_s_at,-0.0000653364
201961_s_at,-0.0000076127
201962_s_at,-0.0001318813
201963_at,-0.0001668662
201964_at,-0.0000993197
201965_s_at,-0.0000531157
201966_at,0.0000289335
201967_at,0.0001436566
201968_s_at,0.0000599870
201969_at,-0.0000894807
201970_s_at,0.0000416368
201971_s_at,-0.0000118032
201972_at,0.0000169974
201973_s_at,0.0000659807
201974_s_at,0.0001428665
201975_at,-0.0001951012
201976_s_at,-0.0001529511
201977_s_at,0.0000950028
201978_s_at,-0.0001531432
201979_s_at,0.0000148352
201980_s_at,-0.0000928145
201981_at,-0.0000532193
201982_s_at,0.0000174516
201983_s_at,0.0000272256
201984_s_at,-0.0001732560
201985_at,-0.0000094080
201986_at,-0.0000298028
201987_at,0.0000838963
201988_s_at,-0.0001445024
201989_s_at,-0.0000208186
201990_s_at,0.0000250277
201991_s_at,0.0000107163
201992_s_at,0.0000611475
201993_x_at,-0.0000457720
201994_at,0.0001374232
201995_at,-0.0000801703
201996_s_at,-0.0000469740
201997_s_at,-0.0000694118
201998_at,0.0000324124
201999_s_at,0.0003679921
202000_at,0.0000129733
202001_s_at,0.0001998014
202002_at,-0.0000586635
202003_s_at,-0.0000001204
202004_x_at,-0.0000199311
202005_at,-0.0000347814
202006_at,0.0000094821
202007_at,0.0000325052
202008_s_at,0.0000502660
202009_at,-0.0000052790
202010_s_at,0.0001523689
202011_at,0.0000293882
202012_s_at,0.0000468869
202013_s_at,0.0000510188
202014_at,0.0001815774
202015_x_at,0.0000529086
202016_at,0.0001835170
202017_at,0.0001757178
202018_s_at,0.0001950473
202019_s_at,-0.0001371421
202020_s_at,-0.0001118883
202021_x_at,-0.0000283236
202022_at,-0.0000479287
202023_at,-0.0000095383
202024_at,-0.0000040734
202025_x_at,0.0000756232
202026_at,0.0000307592
202027_at,0.0000572147
202028_s_at,-0.0000050741
202029_x_at,-0.0002281489
202030_at,0.0000088282
202031_s_at,0.0001097450
202032_s_at,0.0000568150
202033_s_at,-0.0000631821
202034_x_at,0.0002574281
202035_s_at,-0.0000368415
202036_s_at,-0.0001953306
202037_s_at,0.0000207426
202038_at,0.0000124985
202039_at,-0.0000181732
202040_s_at,-0.0002054104
202041_s_at,-0.0000465993
202042_at,0.0000277883
202043_s_at,-0.0001780140
202044_at,0.0000171636
202045_s_at,0.0000138601
202046_s_at,-0.0000390351
202047_s_at,-0.0000656465
202048_s_at,-0.0001307328
202049_s_at,0.0001288093
202050_s_at,0.0000698155
202051_s_at,-0.0000808006
202052_s_at,0.0000179577
202053_s_at,-0.0000817682
202054_s_at,-0.0000188240
202055_at,0.0000968980
202056_at,-0.0000469661
202057_at,0.0000860202
202058_s_at,0.0000274653
202059_s_at,-0.0002590579
202060_at,0.0000441649
202061_s_at,-0.0001176340
202062_s_at,-0.0000549503
202063_s_at,0.0001111835
202064_s_at,-0.0000903843
202065_s_at,-0.0000498991
202066_at,0.0001277713
202067_s_at,-0.0000076734
202068_s_at,0.0000372528
202069_s_at,0.0000120214
202070_s_at,0.0002417853
202071_at,-0.0000609925
202072_at,-0.0000435174
202073_at,0.0000680207
202074_s_at,0.0001447710
202075_s_at,0.0001786399
202076_at,-0.0000237811
202077_at,0.0000018871
202078_at,0.0000609689
202079_s_at,0.0000014461
202080_s_at,0.0000469438
202081_at,-0.0000321973
202082_s_at,0.0000438467
202083_s_at,0.0001043016
202084_s_at,0.0000195469
202085_at,-0.0000223841
202086_at,0.0000237815
202087_s_at,-0.0000142270
202088_at,-0.0000189896
202089_s_at,-0.0000097366
202090_s_at,0.0000148464
202091_at,-0.0000286214
202092_s_at,-0.0001543983
202093_s_at,0.0000250907
202094_at,-0.0001838099
202095_s_at,0.0001187406
202096_s_at,0.0001717882
202097_at,0.0000975010
202098_s_at,0.0001206246
202099_s_at,0.0000002863
202100_at,0.0000910346
202101_s_at,-0.0000733445
202102_s_at,-0.0000692848
202103_at,-0.0000158916
202104_s_at,-0.0000492616
202105_at,0.0001233528
202106_at,-0.0000407438
202107_s_at,-0.0000255818
202108_at,0.0001488260
202109_at,-0.0000216520
202110_at,-0.0001385760
202111_at,0.0001823601
202112_at,0.0000187951
202113_s_at,0.0000805357
202114_at,-0.0001523815
202115_s_at,-0.0000383527
202116_at,-0.0002590300
202117_at,-0.0000497145
202118_s_at,-0.0000516777
202119_s_at,0.0000112941
202120_x_at,0.0001297548
202121_s_at,-0.0001462307
202122_s_at,0.0000343960
202123_s_at,0.0001020370
202124_s_at,0.0000224680
202125_s_at,-0.0001255455
202126_at,-0.0000707214
202127_at,-0.0000665023
202128_at,-0.0001175643
202129_s_at,0.0000192772
202130_at,-0.0001593754
202131_s_at,-0.0000050623
202132_at,0.0002057255
202133_at,0.0001694720
202134_s_at,0.0000096988
202135_s_at,0.0000438716
202136_at,0.0000227724
202137_s_at,-0.0000056241
202138_x_at,0.0000779563
202139_at,0.0002471007
202140_s_at,0.0000052045
202141_s_at,0.0001416864
202142_at,-0.0001214635
202143_s_at,0.0000661618
202144_s_at,-0.0000027336
202145_at,-0.0001003350
202146_at,-0.0000538874
202147_s_at,-0.0001130235
202148_s_at,-0.0000976902
202149_at,0.0000336882
202150_s_at,-0.0000043469
202151_s_at,0.0001336366
202152_x_at,-0.0000800069
202153_s_at,0.0000224573
202154_x_at,0.0001544526
202155_s_at,0.0000953413
202156_s_at,-0.0000654192
202157_s_at,0.0160156973
202158_s_at,-0.0001488439
202159_at,0.0000358662
202160_at,-0.0000777312
202161_at,0.0000121866
202162_s_at,-0.0001219612
202163_s_at,0.0000146427
202164_s_at,0.0000569699
202165_at,0.0001187007
202166_s_at,0.0001120197
202167_s_at,-0.0000549963
202168_at,0.0000120150
202169_s_at,-0.0000038452
202170_s_at,-0.0000195470
202171_at,-0.0002589152
202172_at,-0.0001027575
202173_s_at,-0.0001994211
202174_s_at,0.0000457091
202175_at,-0.0000775113
202176_at,0.0532390364
202177_at,0.0001565484
202178_at,0.0000456195
202179_at,-0.0000088524
202180_s_at,0.0000150789
202181_at,0.0000201224
202182_at,0.0000224660
202183_s_at,-0.0000190497
202184_s_at,0.0000383115
202185_at,0.0001009648
202186_x_at,-0.0000797132
202187_s_at,0.0000758222
202188_at,-0.0002202235
202189_x_at,-0.0001252763
202190_at,-0.0000094762
202191_s_at,0.0001078478
202192_s_at,0.0000211262
202193_at,0.0000907507
202194_at,0.0003097344
202195_s_at,0.0000189661
202196_s_at,-0.0000598383
202197_at,-0.0000288099
202198_s_at,0.0001423906
202199_s_at,0.0000077383
202200_s_at,0.0001016886
202201_at,0.0001004690
202202_s_at,0.0000192269
202203_s_at,-0.0000078901
202204_s_at,0.0001015424
202205_at,0.0000508964
202206_at,0.0000796704
202207_at,0.0002661058
202208_s_at,0.0000183932
202209_at,-0.0000559289
202210_x_at,0.0003074456
202211_at,-0.0000886592
202212_at,-0.0000477843
202213_s_at,0.0000552092
202214_s_at,0.0000317388
202215_s_at,0.0000453209
202216_x_at,-0.0000784305
202217_at,0.0001480800
202218_s_at,-0.0001890198
202219_at,0.0003144509
202220_at,0.0000722676
202221_s_at,-0.0000325464
202222_s_at,-0.0000589395
202223_at,-0.0000027519
202224_at,0.0000869154
202225_at,0.0000237021
202226_s_at,-0.0000179066
202227_s_at,0.0000277173
202228_s_at,-0.0000612748
202229_s_at,0.0000017556
202230_s_at,0.0001096164
202231_at,0.0000376917
202232_s_at,-0.0001197997
202233_s_at,0.0001770252
202234_s_at,0.0001689117
202235_at,0.0000639591
202236_s_at,-0.0002658599
202237_at,0.0543061309
202238_s_at,-0.0000013611
202239_at,0.0000481538
202240_at,0.0000688299
202241_at,-0.0000407807
202242_at,0.0001383027
202243_s_at,-0.0000387504
202244_at,-0.0003504575
202245_at,-0.0000432085
202246_s_at,-0.0001450135
202247_s_at,-0.0001662864
202248_at,0.0001363847
202249_s_at,0.0000559043
202250_s_at,-0.0000075889
202251_at,-0.0000029719
202252_at,0.0002288251
202253_s_at,0.0001128576
202254_at,-0.0000132386
202255_s_at,0.0000475010
202256_at,0.0002019891
202257_s_at,-0.0000024561
202258_s_at,-0.0000900956
202259_s_at,0.0000155070
202260_s_at,-0.0001330283
202261_at,0.0000374186
202262_x_at,0.0000371773
202263_at,-0.0000024004
202264_s_at,0.0002274272
202265_at,0.0001742704
202266_at,0.0000721602
202267_at,0.0000308548
202268_s_at,0.0001386537
202269_x_at,0.0000107937
202270_at,-0.0001257459
202271_at,-0.0000149472
202272_s_at,-0.0000012211
202273_at,0.0000287759
202274_at,-0.0000823325
202275_at,-0.0003613116
202276_at,-0.0000366000
202277_at,-0.0000357840
202278_s_at,0.0002100599
202279_at,0.0003108238
202280_at,-0.0000547154
202281_at,-0.0000867127
202282_at,-0.0000591811
202283_at,-0.0000658497
202284_s_at,0.0001918629
202285_s_at,-0.0003397222
202286_s_at,-0.0000947426
202287_s_at,-0.0001055733
202288_at,0.0000540323
202289_s_at,-0.0000996169
202290_at,0.0001010081
202291_s_at,0.0000738381
202292_x_at,-0.0000510267
202293_at,-0.0000273569
202294_at,0.0001287200
202295_s_at,-0.0000552411
202296_s_at,0.0001239708
202297_s_at,0.0000227172
