feature,value
201531_at,0.7982037663
201532_at,0.7982152700
201533_at,0.7981259227
201534_s_at,0.7981882095
201535_at,0.7981774211
201536_at,0.7981168628
201537_s_at,0.7981251478
201538_s_at,0.7981920242
201539_s_at,0.7981457114
201540_at,0.7981934547
201541_s_at,0.7981991172
201542_at,0.7980992794
201543_s_at,0.7980630994
201544_x_at,0.7981575727
201545_s_at,0.7982392311
201546_at,0.7981926203
201547_at,0.7983311415
201548_s_at,0.7980781198
201549_x_at,0.7980800271
201550_x_at,0.7982094288
201551_s_at,0.7982008457
201552_at,0.7981055975
201553_s_at,0.7982118130
201554_x_at,0.7981058955
201555_at,0.7980963588
201556_s_at,0.7984655499
201557_at,0.7982996106
201558_at,0.7982323170
201559_s_at,0.7982093692
201560_at,0.7982156277
201561_s_at,0.7981875539
201562_s_at,0.7981483936
201563_at,0.7981910706
201564_s_at,0.7981991172
201565_s_at,0.7981553078
201566_x_at,0.7981373668
201567_s_at,0.7981770635
201568_at,0.7981687188
201569_s_at,0.7981766462
201570_at,0.7982220054
201571_s_at,0.7981923819
201572_x_at,0.7982018590
201573_s_at,0.7982437611
201574_at,0.7982355952
201575_at,0.7982307076
201576_s_at,0.7979997993
201577_at,0.7982389331
201578_at,0.7981759310
201579_at,0.7981668711
201580_s_at,0.7981610894
201581_at,0.7980451584
201582_at,0.7982955575
201583_s_at,0.7982267737
201584_s_at,0.7981378436
201585_s_at,0.7982221842
201586_s_at,0.7981668115
201587_s_at,0.7981700301
201588_at,0.7981727123
201589_at,0.7982909679
201590_x_at,0.7980847955
201591_s_at,0.7982396483
201592_at,0.7982106805
201593_s_at,0.7981949449
201594_s_at,0.7982033491
201595_s_at,0.7982129455
201596_x_at,0.7982672453
201597_at,0.7981694937
201598_s_at,0.7982622385
201599_at,0.7981833816
201600_at,0.7982096076
201601_x_at,0.7982106805
201602_s_at,0.7982441783
201603_at,0.7982216477
201604_s_at,0.7982203364
201605_x_at,0.7982200384
201606_s_at,0.7982774377
201607_at,0.7984028459
201608_s_at,0.7982058525
201609_x_at,0.7982211113
201610_at,0.7982658744
201611_s_at,0.7981806993
201612_at,0.7982523441
201613_s_at,0.7981806397
201614_s_at,0.7982710600
201615_x_at,0.7981737256
201616_s_at,0.7982252240
201617_x_at,0.7982090712
201618_x_at,0.7981254458
201619_at,0.7982702851
201620_at,0.7983456850
201621_at,0.7982429266
201622_at,0.7982934117
201623_s_at,0.7982081771
201624_at,0.7982053161
201625_s_at,0.7982297540
201626_at,0.7982117534
201627_s_at,0.7982558608
201628_s_at,0.7982165813
201629_s_at,0.7982915640
201630_s_at,0.7982234359
201631_s_at,0.7982825041
201632_at,0.7982674241
201633_s_at,0.7984008193
201634_s_at,0.7980865836
201635_s_at,0.7983027101
201636_at,0.7982297540
201637_s_at,0.7982146740
201638_s_at,0.7983404398
201639_s_at,0.7981594205
201640_x_at,0.7982523441
201641_at,0.7983415127
201642_at,0.7982286215
201643_x_at,0.7981487513
201644_at,0.7981849909
201645_at,0.7981586456
201646_at,0.7983134985
201647_s_at,0.7982924581
201648_at,0.7982646227
201649_at,0.7981903553
201650_at,0.7980497479
201651_s_at,0.7981745601
201652_at,0.7982209325
201653_at,0.7981541157
201654_s_at,0.7983449697
201655_s_at,0.7983005643
201656_at,0.7981963158
201657_at,0.7982234955
201658_at,0.7982287407
201659_s_at,0.7982340455
201660_at,0.7981858850
201661_s_at,0.7982708216
201662_s_at,0.7981811166
201663_s_at,0.7981548309
201664_at,0.7981986403
201665_x_at,0.7981704473
201666_at,0.7982702851
201667_at,0.7981955409
201668_x_at,0.7981082797
201669_s_at,0.7980287671
201670_s_at,0.7981884480
201671_x_at,0.7982345819
201672_s_at,0.7982159257
201673_s_at,0.7981781960
201674_s_at,0.7982543111
201675_at,0.7982133627
201676_x_at,0.7981940508
201677_at,0.7985202074
201678_s_at,0.7984431982
201679_at,0.7981581092
201680_x_at,0.7982259989
201681_s_at,0.7981929183
201682_at,0.7981356382
201683_x_at,0.7982278466
201684_s_at,0.7983185649
201685_s_at,0.7982143760
201686_x_at,0.7982730269
201687_s_at,0.7982409000
201688_s_at,0.7981930375
201689_s_at,0.7982925773
201690_s_at,0.7981846333
201691_s_at,0.7982091904
201692_at,0.7981978655
201693_s_at,0.7981948853
201694_s_at,0.7984386683
201695_s_at,0.7982505560
201696_at,0.7982671857
201697_s_at,0.7982013822
201698_s_at,0.7981703281
201699_at,0.7982193232
201700_at,0.7982785702
201701_s_at,0.7982177734
201702_s_at,0.7982456684
201703_s_at,0.7981609106
201704_at,0.7982175350
201705_at,0.7982436419
201706_s_at,0.7981313467
201707_at,0.7982023358
201708_s_at,0.7981652021
201709_s_at,0.7981864214
201710_at,0.7982702851
201711_x_at,0.7983115315
201712_s_at,0.7982540727
201713_s_at,0.7982202768
201714_at,0.7981560826
201715_s_at,0.7983084321
201716_at,0.7981803417
201717_at,0.7981908321
201718_s_at,0.7981346846
201719_s_at,0.7982583642
201720_s_at,0.7982509136
201721_s_at,0.7982489467
201722_s_at,0.7982553840
201723_s_at,0.7981004119
201724_s_at,0.7982211709
201725_at,0.7981306314
201726_at,0.7982267141
201727_s_at,0.7981972694
201728_s_at,0.7982364893
201729_s_at,0.7981870770
201730_s_at,0.7982305288
201731_s_at,0.7982239127
201732_s_at,0.7982316017
201733_at,0.7982041836
201734_at,0.7982627153
201735_s_at,0.7981972694
201736_s_at,0.7982533574
201737_s_at,0.7982286811
201738_at,0.7981466055
201739_at,0.7982473373
201740_at,0.7981836796
201741_x_at,0.7981428504
201742_x_at,0.7982198596
201743_at,0.7980844378
201744_s_at,0.7983113527
201745_at,0.7982071638
201746_at,0.7979884744
201747_s_at,0.7981101274
201748_s_at,0.7983092070
201749_at,0.7982051373
201750_s_at,0.7982271314
201751_at,0.7982475162
201752_s_at,0.7981998920
201753_s_at,0.7982037067
201754_at,0.7981971502
201755_at,0.7982407808
201756_at,0.7981845140
201757_at,0.7981822491
201758_at,0.7981861830
201759_at,0.7982485294
201760_s_at,0.7982429266
201761_at,0.7982301712
201762_s_at,0.7982020378
201763_s_at,0.7982054353
201764_at,0.7983140349
201765_s_at,0.7980957031
201766_at,0.7981873155
201767_s_at,0.7983173132
201768_s_at,0.7982082963
201769_at,0.7981733680
201770_at,0.7982831597
201771_at,0.7980627418
201772_at,0.7982881665
201773_at,0.7981999516
201774_s_at,0.7982445359
201775_s_at,0.7982668877
201776_s_at,0.7982764840
201777_s_at,0.7981669307
201778_s_at,0.7982367873
201779_s_at,0.7982386947
201780_s_at,0.7981945276
201781_s_at,0.7982236147
201782_s_at,0.7982171774
201783_s_at,0.7982113361
201784_s_at,0.7981893420
201785_at,0.7982407808
201786_s_at,0.7980492115
201787_at,0.7982419133
201788_at,0.7981622815
201789_at,0.7982369065
201790_s_at,0.7981971502
201791_s_at,0.7982076406
201792_at,0.7987025380
201793_x_at,0.7981825471
201794_s_at,0.7981811762
201795_at,0.7982051969
201796_s_at,0.7981756330
201797_s_at,0.7981933951
201798_s_at,0.7982147336
201799_s_at,0.7982525229
201800_s_at,0.7982237935
201801_s_at,0.7980293632
201802_at,0.7981353998
201803_at,0.7982712984
201804_x_at,0.7983256578
201805_at,0.7982061505
201806_s_at,0.7982317805
201807_at,0.7981450558
201808_s_at,0.7982170582
201809_s_at,0.7982993126
201810_s_at,0.7982286215
201811_x_at,0.7982759476
201812_s_at,0.7981939316
201813_s_at,0.7982116938
201814_at,0.7982037663
201815_s_at,0.7981602550
201816_s_at,0.7981871367
201817_at,0.7981642485
201818_at,0.7982048392
201819_at,0.7981578708
201820_at,0.7981981635
201821_s_at,0.7982366085
201822_at,0.7981651425
201823_s_at,0.7982017994
201824_at,0.7983159423
201825_s_at,0.7981627584
201826_s_at,0.7983062863
201827_at,0.7982661128
201828_x_at,0.7982290387
201829_at,0.7980931401
201830_s_at,0.7982226014
201831_s_at,0.7981879115
201832_s_at,0.7983136773
201833_at,0.7982250452
201834_at,0.7982302904
201835_s_at,0.7982113361
201836_s_at,0.7982219458
201837_s_at,0.7982513309
201838_s_at,0.7981958985
201839_s_at,0.7982442379
201840_at,0.7981976271
201841_s_at,0.7982017994
201842_s_at,0.7983976603
201843_s_at,0.7982755303
201844_s_at,0.7982488275
201845_s_at,0.7981910110
201846_s_at,0.7981824279
201847_at,0.7981916070
201848_s_at,0.7982079983
201849_at,0.7982087731
201850_at,0.7982807755
201851_at,0.7982317209
201852_x_at,0.7982223630
201853_s_at,0.7981750965
201854_s_at,0.7981572151
201855_s_at,0.7981775403
201856_s_at,0.7983106375
201857_at,0.7982203960
201858_s_at,0.7982318401
201859_at,0.7982767224
201860_s_at,0.7981857657
201861_s_at,0.7983145714
201862_s_at,0.7982525826
201863_at,0.7982473373
201864_at,0.7982845306
201865_x_at,0.7982301712
201866_s_at,0.7982480526
201867_s_at,0.7982088923
201868_s_at,0.7981969714
201869_s_at,0.7982969284
201870_at,0.7981500626
201871_s_at,0.7983394265
201872_s_at,0.7982059121
201873_s_at,0.7982282639
201874_at,0.7982004881
201875_s_at,0.7980773449
201876_at,0.7981396914
201877_s_at,0.7982304692
201878_at,0.7981984615
201879_at,0.7981594801
201880_at,0.7982121110
201881_s_at,0.7982420325
201882_x_at,0.7982440591
201883_s_at,0.7982756495
201884_at,0.7982017994
201885_s_at,0.7981953025
201886_at,0.7982225418
201887_at,0.7982001305
201888_s_at,0.7982183099
201889_at,0.7981947660
201890_at,0.7981092334
201891_s_at,0.7983240485
201892_s_at,0.7981026769
201893_x_at,0.7981609106
201894_s_at,0.7982228398
201895_at,0.7981925011
201896_s_at,0.7982022166
201897_s_at,0.7981606722
201898_s_at,0.7981203198
201899_s_at,0.7981385589
201900_s_at,0.7982097864
201901_s_at,0.7982622385
201902_s_at,0.7981982827
201903_at,0.7981938720
201904_s_at,0.7981466055
201905_s_at,0.7983630896
201906_s_at,0.7982994318
201907_x_at,0.7981453538
201908_at,0.7981874943
201909_at,0.7982584238
201910_at,0.7981758714
201911_s_at,0.7982704639
201912_s_at,0.7982143164
201913_s_at,0.7983195782
201914_s_at,0.7983792424
201915_at,0.7983328104
201916_s_at,0.7981804609
201917_s_at,0.7983167768
201918_at,0.7982894778
201919_at,0.7982909679
201920_at,0.7982089520
201921_at,0.7981925607
201922_at,0.7981654406
201923_at,0.7982457876
201924_at,0.7981543541
201925_s_at,0.7981883287
201926_s_at,0.7983546853
201927_s_at,0.7979889512
201928_at,0.7982176542
201929_s_at,0.7981593013
201930_at,0.7981473207
201931_at,0.7982095480
201932_at,0.7981904149
201933_at,0.7983500957
201934_at,0.7982394099
201935_s_at,0.7982804179
201936_s_at,0.7983269691
201937_s_at,0.7981809974
201938_at,0.7982900739
201939_at,0.7982059717
201940_at,0.7981034517
201941_at,0.7981827855
201942_s_at,0.7982214093
201943_s_at,0.7981120348
201944_at,0.7980586886
201945_at,0.7983070016
201946_s_at,0.7982286215
201947_s_at,0.7982129455
201948_at,0.7982714772
201949_x_at,0.7982763648
201950_x_at,0.7982226610
201951_at,0.7982300520
201952_at,0.7982344031
201953_at,0.7981336713
201954_at,0.7981635928
201955_at,0.7982302904
201956_s_at,0.7982603908
201957_at,0.7982429862
201958_s_at,0.7982025146
201959_s_at,0.7982169390
201960_s_at,0.7981356978
201961_s_at,0.7985717654
201962_s_at,0.7982083559
201963_at,0.7983251214
201964_at,0.7982859015
201965_s_at,0.7982095480
201966_at,0.7981292009
201967_at,0.7982203960
201968_s_at,0.7982617021
201969_at,0.7981826663
201970_s_at,0.7981614470
201971_s_at,0.7981842756
201972_at,0.7981359959
201973_s_at,0.7982230783
201974_s_at,0.7981740236
201975_at,0.7981796265
201976_s_at,0.7982549071
201977_s_at,0.7981722355
201978_s_at,0.7982186079
201979_s_at,0.7982061505
201980_s_at,0.7981835604
201981_at,0.7981750965
201982_s_at,0.7982655168
201983_s_at,0.7981687784
201984_s_at,0.7981441617
201985_at,0.7981838584
201986_at,0.7982940674
201987_at,0.7983105779
201988_s_at,0.7981709838
201989_s_at,0.7982228398
201990_s_at,0.7981587648
201991_s_at,0.7983017564
201992_s_at,0.7982072830
201993_x_at,0.7982992530
201994_at,0.7981847525
201995_at,0.7982034683
201996_s_at,0.7983725667
201997_s_at,0.7982728481
201998_at,0.7982171178
201999_s_at,0.7981579304
202000_at,0.7983344793
202001_s_at,0.7981945276
202002_at,0.7982795238
202003_s_at,0.7981763482
202004_x_at,0.7981554866
202005_at,0.7982187867
202006_at,0.7981156111
202007_at,0.7982416153
202008_s_at,0.7982272506
202009_at,0.7982080579
202010_s_at,0.7982417345
202011_at,0.7981365323
202012_s_at,0.7981843948
202013_s_at,0.7982360721
202014_at,0.7981993556
202015_x_at,0.7982186675
202016_at,0.7982236147
202017_at,0.7982261777
202018_s_at,0.7981961370
202019_s_at,0.7982505560
202020_s_at,0.7981899381
202021_x_at,0.7981562614
202022_at,0.7981601357
202023_at,0.7981545925
202024_at,0.7982167602
202025_x_at,0.7983044982
202026_at,0.7982605696
202027_at,0.7982030511
202028_s_at,0.7981939912
202029_x_at,0.7981853485
202030_at,0.7982515693
202031_s_at,0.7982940078
202032_s_at,0.7982615232
202033_s_at,0.7982200980
202034_x_at,0.7982395291
202035_s_at,0.7982134223
202036_s_at,0.7982915640
202037_s_at,0.7982222438
202038_at,0.7981615067
202039_at,0.7982233763
202040_s_at,0.7981866598
202041_s_at,0.7982842326
202042_at,0.7982345819
202043_s_at,0.7981654406
202044_at,0.7982430458
202045_s_at,0.7981721163
202046_s_at,0.7981131673
202047_s_at,0.7982223034
202048_s_at,0.7982420921
202049_s_at,0.7981979251
202050_s_at,0.7981894612
202051_s_at,0.7983261347
202052_s_at,0.7982190847
202053_s_at,0.7982131243
202054_s_at,0.7981796265
202055_at,0.7982136011
202056_at,0.7984471917
202057_at,0.7981891036
202058_s_at,0.7982015014
202059_s_at,0.7983205914
202060_at,0.7981023788
202061_s_at,0.7981907129
202062_s_at,0.7982539535
202063_s_at,0.7982297540
202064_s_at,0.7982854843
202065_s_at,0.7981764078
202066_at,0.7982228398
202067_s_at,0.7985293269
202068_s_at,0.7983416319
202069_s_at,0.7983086705
202070_s_at,0.7981900573
202071_at,0.7982522249
202072_at,0.7984181046
202073_at,0.7981447577
202074_s_at,0.7979826927
202075_s_at,0.7982543707
202076_at,0.7982426882
202077_at,0.7981904149
202078_at,0.7982370257
202079_s_at,0.7982976437
202080_s_at,0.7983982563
202081_at,0.7982941270
202082_s_at,0.7983645797
202083_s_at,0.7981891036
202084_s_at,0.7981961370
202085_at,0.7982478142
202086_at,0.7981798053
202087_s_at,0.7982783318
202088_at,0.7981991172
202089_s_at,0.7982227802
202090_s_at,0.7981562018
202091_at,0.7982202768
202092_s_at,0.7981848121
202093_s_at,0.7982361317
202094_at,0.7981848717
202095_s_at,0.7981472015
202096_s_at,0.7982622385
202097_at,0.7982363105
202098_s_at,0.7986708879
202099_s_at,0.7982177138
202100_at,0.7982237339
202101_s_at,0.7981884480
202102_s_at,0.7982166409
202103_at,0.7982144356
202104_s_at,0.7982978821
202105_at,0.7983889580
202106_at,0.7981343269
202107_s_at,0.7982195616
202108_at,0.7981937528
202109_at,0.7981538773
202110_at,0.7982065678
202111_at,0.7982338071
202112_at,0.7982473969
202113_s_at,0.7982413173
202114_at,0.7982143760
202115_s_at,0.7982011437
202116_at,0.7981787324
202117_at,0.7981321812
202118_s_at,0.7983493805
202119_s_at,0.7981725335
202120_x_at,0.7981820107
202121_s_at,0.7981586456
202122_s_at,0.7980886102
202123_s_at,0.7982306480
202124_s_at,0.7982041240
202125_s_at,0.7982410789
202126_at,0.7982006073
202127_at,0.7981964350
202128_at,0.7981618643
202129_s_at,0.7982366085
202130_at,0.7982019186
202131_s_at,0.7983937860
202132_at,0.7982022762
202133_at,0.7982325554
202134_s_at,0.7982271314
202135_s_at,0.7982115746
202136_at,0.7981904149
202137_s_at,0.7982821465
202138_x_at,0.7981805205
202139_at,0.7981649041
202140_s_at,0.7981824279
202141_s_at,0.7982144356
202142_at,0.7981849909
202143_s_at,0.7982236743
202144_s_at,0.7983144522
202145_at,0.7984345555
202146_at,0.7981395721
202147_s_at,0.7981405854
202148_s_at,0.7982291579
202149_at,0.7983812094
202150_s_at,0.7983238101
202151_s_at,0.7982159853
202152_x_at,0.7981808186
202153_s_at,0.7981214523
202154_x_at,0.7981984019
202155_s_at,0.7981905937
202156_s_at,0.7981794477
202157_s_at,0.7982622385
202158_s_at,0.7982153893
202159_at,0.7982732058
202160_at,0.7981577516
202161_at,0.7982392907
202162_s_at,0.7982318401
202163_s_at,0.7981191874
202164_s_at,0.7982693315
202165_at,0.7982296944
202166_s_at,0.7981766462
202167_s_at,0.7981682420
202168_at,0.7982083559
202169_s_at,0.7982509732
202170_s_at,0.7985994220
202171_at,0.7982141972
202172_at,0.7982032895
202173_s_at,0.7981991172
202174_s_at,0.7982317209
202175_at,0.7982572317
202176_at,0.7987279296
202177_at,0.7982215881
202178_at,0.7982279062
202179_at,0.7981824875
202180_s_at,0.7982283831
202181_at,0.7981781960
202182_at,0.7983390093
202183_s_at,0.7982095480
202184_s_at,0.7981612086
202185_at,0.7978857160
202186_x_at,0.7982695699
202187_s_at,0.7980969548
202188_at,0.7982630134
202189_x_at,0.7982171178
202190_at,0.7981986403
202191_s_at,0.7982447147
202192_s_at,0.7981878519
202193_at,0.7981942296
202194_at,0.7981988788
202195_s_at,0.7982388735
202196_s_at,0.7981793880
202197_at,0.7982109189
202198_s_at,0.7982549071
202199_s_at,0.7982476354
202200_s_at,0.7982032299
202201_at,0.7982323766
202202_s_at,0.7982038260
202203_s_at,0.7981559038
202204_s_at,0.7985669374
202205_at,0.7981709242
202206_at,0.7982046008
202207_at,0.7981999516
202208_s_at,0.7982069254
202209_at,0.7981781363
202210_x_at,0.7982987761
202211_at,0.7982554436
202212_at,0.7981615067
202213_s_at,0.7981922030
202214_s_at,0.7981942296
202215_s_at,0.7981964350
202216_x_at,0.7982095480
202217_at,0.7981870174
202218_s_at,0.7981984019
202219_at,0.7982287407
202220_at,0.7982573509
202221_s_at,0.7984079719
202222_s_at,0.7982695103
202223_at,0.7983002663
202224_at,0.7981646061
202225_at,0.7983005643
202226_s_at,0.7982011437
202227_s_at,0.7981024384
202228_s_at,0.7981997728
202229_s_at,0.7983626127
202230_s_at,0.7981921434
202231_at,0.7982168198
202232_s_at,0.7982279658
202233_s_at,0.7981862426
202234_s_at,0.7982419729
202235_at,0.7982476354
202236_s_at,0.7981473804
202237_at,0.7983586788
202238_s_at,0.7983180285
202239_at,0.7981623411
202240_at,0.7982065678
202241_at,0.7981366515
202242_at,0.7981886268
202243_s_at,0.7981176972
202244_at,0.7980440855
202245_at,0.7982377410
202246_s_at,0.7981650829
202247_s_at,0.7981940508
202248_at,0.7983900309
202249_s_at,0.7982791066
202250_s_at,0.7981601357
202251_at,0.7982991934
202252_at,0.7981955409
202253_s_at,0.7982280850
202254_at,0.7981062531
202255_s_at,0.7983754277
202256_at,0.7982524037
202257_s_at,0.7983630300
202258_s_at,0.7981623411
202259_s_at,0.7982247472
202260_s_at,0.7982658744
202261_at,0.7980908751
202262_x_at,0.7981951237
202263_at,0.7980619073
202264_s_at,0.7982409596
202265_at,0.7981821895
202266_at,0.7981947064
202267_at,0.7981417775
202268_s_at,0.7981984019
202269_x_at,0.7981580496
202270_at,0.7981516123
202271_at,0.7981417179
202272_s_at,0.7981840968
202273_at,0.7981821299
202274_at,0.7982223034
202275_at,0.7982121110
202276_at,0.7981786728
202277_at,0.7982030511
202278_s_at,0.7980726361
202279_at,0.7981794477
202280_at,0.7982515097
202281_at,0.7982566357
202282_at,0.7982879877
202283_at,0.7981584072
202284_s_at,0.7981922626
202285_s_at,0.7982168794
202286_s_at,0.7982416153
202287_s_at,0.7981918454
202288_at,0.7982410192
202289_s_at,0.7981527448
202290_at,0.7981541753
202291_s_at,0.7982168198
202292_x_at,0.7981945872
202293_at,0.7983238101
202294_at,0.7982183099
202295_s_at,0.7981886864
202296_s_at,0.7981891632
202297_s_at,0.7982463241
202298_at,0.7982401252
202299_s_at,0.7981658578
202300_at,0.7982466221
202301_s_at,0.7982966900
202302_s_at,0.7982274294
202303_x_at,0.7982047796
202304_at,0.7980990410
202305_s_at,0.7982477546
202306_at,0.7981594801
202307_s_at,0.7981921434
202308_at,0.7982509732
202309_at,0.7981168032
202310_s_at,0.7981607914
202311_s_at,0.7981973290
202312_s_at,0.7982879281
202313_at,0.7982559204
202314_at,0.7981919646
202315_s_at,0.7981018424
202316_x_at,0.7982004285
202317_s_at,0.7981767654
202318_s_at,0.7983133793
202319_at,0.7982750535
202320_at,0.7981358767
202321_at,0.7982413173
202322_s_at,0.7982724309
202323_s_at,0.7981131673
202324_s_at,0.7981165051
202325_s_at,0.7981760502
202326_at,0.7982279062
202327_s_at,0.7982693911
202328_s_at,0.7982063293
202329_at,0.7982509136
202330_s_at,0.7982121110
202331_at,0.7982152700
202332_at,0.7982140183
202333_s_at,0.7981489897
